id,created_on,operation,property_type,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,rooms,expenses,description,title,lat.1,lon.1,housenumber,street,state,city,bathrooms
3b1ea02b87c60010b4064434f889daf9b1ab36a6,2016-03-21,sell,Departamento,-37.9651399,-57.5409746,88000.0,65,60.0,2,,"REAL OPORTUNIDAD ... MUY BIEN RECICLADO !!!!EN MUY BUENA UBICACIÓN , CON BALCÓN DELANTERO DE INGRESO Y LIVING CON VISTA TOTAL AL MAR ........DEPTO DE 2 AMB DE CASI 60 MTS2 TOTALMENTE HECHO A NUEVO , LIVING COMEDOR DE 7 X 3 MTS , 2 BAÑOS , COCINA CON MUEBLES JHONSON , VENTANAS DE ALUMINIO DE DOBLE VIDRIADO , , PISOS FLOTANTES EN DORMITORIO, CON PLACARD DE PARED A PARED, RECICLADO CON MUY BUEN GUSTO Y CALIDAD .. REAL OPORTUNIDAD !!!! CONSULTE .   APTO  CREDITO  !!!!", CONSTITUCION ....TOTALMENTE RECICLADO CON DETALLES DE CALIDAD Y BUEN GUSTO  !!!!!,-37.965203,-57.541251,1600.0,Avenida Félix U. Camet,Buenos Aires,Mar del Plata,2
b7f86ee85b13d950275b4bd8a7dbd6348368bab7,2016-05-26,sell,Departamento,-37.9690231,-57.5733632,88000.0,150,90.0,3,,"Duplex 3 amb  con entrada para dos autos y jardín al fondo , Zona Villa Primera , 5 años de antiguedad . Excelente estado . Muy soleado!!Mar del Plata , Villa Primera , Duplex 5 años de antiguedad ;:  En PB: Living amplio 5 x 5 mts. con amplio ventanal al frente con pisos cerámicos , Cocina comedor 5 x 4.50 mts  con dos bachas y conexión indepte. para lavarropas  , Toillette (c/ bidet) y banitrory  , jardín al fondo 7 x 5mts. , patio 5 x 1 .Trotadora al frente para 2 autos a la par 5 x 6 .En PA: 2 dormitorios c placard. Piso flotante ,Baño completo con bañera,Espacio con Luz Natural p/ Escritorio.Espacio semicubierto en patio de 5 x 1. Calefaccción por calefactores tiro balanceado ,Rejas en todas las aberturas y sistema de alarma . Excelente estado!!  Consulte !!!",Duplex 3 amb con entrada para dos autos ,-37.969053,-57.57354,201.0,Champagnat,Buenos Aires,Mar del Plata,2
612b4565a6bfd436e31fa92c7b4032d7f0b490dc,2016-04-04,sell,Departamento,-34.4714,-58.5188,88000.0,44,37.0,2,380.0,"Departamento 2 ambientes al frente 36.63m2 cub + 7.49m= 44.12m2 totales. Hall, living-comedor con salida al balcon corrido, dormitorio con placard, baño completo. Cocina con espacio para rinconero. Lavadero cubierto independiente de 3x1 y terraza comun. Bajas expensas. Proximo a Avda Centenario. Se entrega pintado. ""Los datos, medidas y antiguedad son estimativos y suministrados por el propietario""Código de propiedad: BJ08552Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",Departamento en San Isidro,-34.47150267346939,-58.5189248367347,531.0,Garibaldi,Buenos Aires,San Isidro,2
bb361523d3a1ac70964f46777a7cd9b860bd065c,2016-04-08,sell,Departamento,-34.4989572,-58.4991506,88000.0,45,45.0,2,,"DEPARTAMENTO 2 AMBIENTES, INTERNO POR ESCALERA, LUMINOSO ,PRÓXIMO  A AV. MAIPU  Y PARANA , RECICLADO , TIENE UNA RENTA POR UN AÑO. $3.600 -  - BEZ PROPIEDADES",DEPARTAMENTO EN VENTA,-34.49891569387755,-58.49910671428572,4273.0,Luis Monteverde,Buenos Aires,Martínez,2
c6e703eebeaf7eafa400a8e1c932db5cefecf109,2015-11-06,sell,PH,-34.6017692,-58.5734621,88000.0,75,75.0,2,,"VENTA DE CASA TIPO PH EN  DOS PLANTAS AL FRENTE. 2 AMBIENTES. PORCH SEMICUBIERTO CON PISOS DE MOSAICOS (2.00 X 1.50). LIVING CON PISOS CERAMICOS. COMEDOR DIARIO CON PISOS CERAMICOS. COCINA CON MUEBLES ALTOS Y BAJOS Y CERAMICOS. HALL DISTRIBUIDOR CON CERAMICOS (1.00 X 2.20). BAÑO CON DUCHA Y CERAMICOS. DORMITORIO CON PISOS CERAMICOS. PATIO AL FONDO CON PISOS DE CEMENTO (3.00 X 6.00). GARAJE PARA DOS AUTOS. ENTRADA AUTOS DESCUBIERTA. SEGUNDO DORMITORIO EN PLANTA ALTA SIN TERMINAR,  TODO CERRADO CON TECHO, PAREDES Y PISO (3.00 X 4.00). POSIBILIDAD DE TERRAZA ACCESIBLE. ESTADO BUENO. LOTE (6.00 X 15.00). LAS MEDIDAS SON APROXIMADAS Y DADAS POR EL PROPIETARIO. -  - PABLO YARYURA PROPIEDADES",PH EN VENTA,-34.60168926530612,-58.573446408163264,5345.0,542 - Doctor Amadeo Sabattini,Buenos Aires,Caseros,2
cc502701b22714b59b2943d794e02221b5607d68,2016-04-06,sell,Casa,-37.988336,-57.570867,88000.0,73,73.0,3,,"PH de 3 ambientes muy luminoso, en primer piso por escalera. Consta de: living comedor integrados con salida a balcón corrido al frente; cocina separada con salida a patio interno con parrilla y acceso a quincho/lavadero; un baño completo con ducha, dormitorio al frente con acceso a balcón (corrido) y segundo dormitorio con ventana a patio. Pisos de parquet en dormitorios, y cerámicos en resto del inmueble. Calefacción por calefactores, postigones de madera, rejas, aberturas de madera y aluminio. Totalmente reciclado.",Rivadavia y Francia,-37.98836818367347,-57.57087714285714,4913.0,Rivadavia,Buenos Aires,Mar del Plata,2
11cb3d78c5d64f6f9bff96febe3c17858649f33c,2015-12-24,sell,Departamento,-34.5797908,-58.536875,88000.0,69,61.0,3,,"Venta de Departamento en San MartinHermosa unidad cercana a principales Avenidas, numerosos medios de transporte y comercios. Consta de 69 m2 de 3 amplios ambientes, Living comedor con piso de parquet de excelente calidad y aire split, Amplio balcón con cerramiento de aluminio y vidrio. Hall de entrada y hall de distribución con amplio espacio de guardado. Cocina independiente muy bien equipada (con horno a gas) y Lavadero independiente cubierto. Ademas posee 2 dormitorios: ambos con placard y hermoso piso de parquet. Baño completo sin bañera. Comodo y luminoso. WERBA PROPIEDADES -  -  - JULIO J. WERBA PROPIEDADES",DEPARTAMENTO EN VENTA,-34.57970948979592,-58.53680691836735,1861.0,93 - Pellegrini,Buenos Aires,General San Martín,2
efdd90891709f19a61a384f6d97f571eecae6bc7,2015-12-15,sell,Departamento,-34.6013746,-58.5612515,60400.0,30,30.0,1,,"VENTA DE DEPARTAMENTO EN EDIFICIO A ESTRENAR. PISO 5º DPTO ""C"" 1 AMBIENTE. HALL DE ACCESO. LIVING. COCINA. PLACARD. LAS MEDIDAS SON APROXIMDAS Y DADAS POR EL PROPIETARIO. CONSUTLAR VALOR !!DETALLES CONSTRUCCION: - PISOS DE PORCELANATO EN ESTAR COMEDOR Y DE CERAMICOS EN COCINA Y BAÑO. - COCINAS DE MESADA DE GRANITO, BACHA DE ACERO INOXIDABLE Y TERMOTANQUE, MUEBLE BAJO MESADA Y ALACENAS EN MELAMINA Y GRIFERIA MONOCOMANDO ""GENEVRE"". - BAÑOS CON ARTEFACTOS ""FERRUM"". VANITORIS EN MADERA Y GRIFERIA ""GENEVRE"". - DISEÑO: BARRA DESAYUNADORA DISEÑADA EN ESTILO MODERNO. - DETALLES DE PAREDES INTERIORES CON PIEDRA, PINTURA TEXTURADA Y COLOR. - ASCENSOR EN ACERO INOXDABLE CON PUERTAS AUTOMATICAS. - COCHERAS OPTATIVAS EN SUBSUELO Y PLANTA BAJA, CON PORTON AUTOMATICO Y RAMPA MECANICA DE ACCESO A LAS MISMAS. - PORTERO VISOR CON PANTALLA COLOR CON VISTA EN LA MISMA DE CAMARAS DE SEGURIDAD, ADICIONALES EN PUERTA DE ACCESO AL EDIFICIO, COCHERAS Y HALL DE ENTRADA. - SUM EN TERRAZA CON PISCINA, SOLARIUM  Y PARRILLAS DE USO COMUN. VENTANALES DEL FRENTE CON ""DVH"" DOBLE VIDRIO HERMETICO A EFECTOS DE QUE SE ATENUE EL RUIDO DEL TRANSITO. -  - PABLO YARYURA PROPIEDADES",DEPARTAMENTO EN VENTA,-34.601373959183675,-58.561259816326526,4676.0,538 - Wenceslao de Tata,Buenos Aires,Santos Lugares,2
e7e2513b8192ab1f56db3ac9735ce7f3db809574,2016-01-05,sell,Departamento,-37.9646946817,-57.5412525535,168000.0,52,52.0,2,,"Departamento  de dos ambiente plena vista al mar edificio de 7 pisos  a estrenar .-Detalles de categoría:Muebles de cocina , mesada de granito negro marmol de la india, piletas Jhonson.-Baños sanitarios Ferrum, griferia Fv Puertas laquedas Pre -Blindadas, Cartinteria doble vidrio mermetico, aluminio anodinado natural .-Calefacción por radiadores con toalleros Peisa.-Cerramiento exterior de aluminio con DVHPortero visor con apertura desde departamento , 16 cámaras de seguridad del complejo.- Ascensores de acero inoxidable de ultima generación  con sensores inteligentes y puertas de altas dimensiones .-Departamentos de 1, 2 y 3 ambientes con cochera y bauleras !!!Consulte distintos valores según ubicación en el edificio , mas  valor cochera .-CONSULTE FINANCIACIÓN !!!  EN PESOS O DOLARES ",Edificio Eneas  - 2 ambiente con cohera vista al mar,-37.96461548979592,-57.54135493877551,1627.0,Patagones,Buenos Aires,Mar del Plata,2
23cab90c6b6caca15ed7048fe5ba8c10cc218cd4,2016-05-07,sell,Casa,-34.5775154,-58.5496658,168000.0,177,177.0,5,,"Propiedad Multifamiliar (3 ambientes al frente y 3 ambientes al fondo) sobre lote de 8 66 x 28 mts Frente: Local al Frente de 3 6 x 4 6, Entrada de Auto (posible 2 autos), Cocina, Living Comedor 3 6 x 4 8, 2 Dormiotiros de 3 5 x 3 4, Baño, Lavadero Separado y Pario (A recciclar) Fondo: Porpiedad de 3 ambientes recciclada hace 25 años, Amplia Cocina Comedor, 2 Dormitorios (ambos con placard), Baño con Hidromasaje, Patio y Terraza con deposito Se venden ambas propiedades juntas LIBRE DE GASTOS!!!!114",Casa Multifamiliar con Local al Frente en San Martin sobre Av. Pte. Peron,-34.577463959183675,-58.54970218367347,4509.0,64 - Avenida Presidente Juan Domingo Perón,Buenos Aires,Villa Lynch,2
5ba77866481869f06c6dc9c7741855db3d69d460,2016-04-07,sell,PH,-34.499746,-58.5204222,168000.0,75,62.0,3,,"Ph al frente  2 dormit  ubicado a una cuadra y media de av. Fleming , refaccionado hace 5 años , desarrollado en una planta , baño a nuevo, pisos parquet y porcelanato, azulejos decorados, revestimiento del frente revoque fino pintado, cocina, artefacto. cocina común, sin muebles de cocina , lavadero cubierto, entrada de servicio, sup terreno 121, sup. cub 61.70+13.99semicub =75, jardín al fte 3 y al fondo 7m, propiedad refaccionada hace 5 años, muy buen estado , techo loza con bald./-cañería de agua a nuevo, rejas en aberturas, patio/quincho, terraza 10x6, aire acondicionado (a convenir )  /los datos, medidas y antigüedad son estimativos y suministrados por el dueño.Código de propiedad: DPH207170Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",Martinez | PH 3 ambientes | 75m2 Muy Buen Estado,-34.499718,-58.52044002040817,1741.0,Vélez Sarsfield,Buenos Aires,Martínez,2
6715f150f6bcf16222bb027a92a9174b845b5e65,2016-04-04,sell,PH,-34.5185,-58.4887,168000.0,78,78.0,4,," Ph al medio 3 dormit a 2 c de av maipu, terraza 9x7, dos patios , placard y bauleras, pisos ceramicos azulejos decorados, revestimiento del frente revoque fino , cocina y comedor drio, muebles de cocna completos artefac cocina comun, lavadero, entrada de serv., terreno 7x12, sup terreno 84, sup cub 78, techo losa, buen estado, dos patios, terraza 9x7 , rejas en aberturas con mosquiteros, baño reciclado 10 años.“Los datos, medidas y antigüedad son estimativos y suministrados por el dueño.”    Código de propiedad: AC46470Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",PH en Olivos,-34.51856487755102,-58.48877202040816,2059.0,Domingo Faustino Sarmiento,Buenos Aires,Vicente López,2
70bacb13d2c9a6154f25213901d7d79a94223f7e,2016-04-04,sell,Casa,-34.501,-58.5827,168000.0,241,241.0,3,,"Muy buena casa 3 ambientes en planta alta con amplio living comedor - cocina con office y comedor diario. 2 dormitorios con placard, baño completo- Lavadero, patio y  entrada de coche para 2 autos. Muy buen estado. Y pb con 2 locales de 9.80x4.80 y 8.65x3.50 ambos tienen baño- Ubicada a 7 cuadras de santa rita. ""Los datos, medidas y antigüedad son estimativos y suministrados por el propietario""Código de propiedad: BJ08949Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",Casa en Boulogne Sur Mer,-34.501029875,-58.582719625,1620.0,Asamblea,Buenos Aires,Boulogne Sur Mer,2
5b17a86d47adfde95d9af7d4a16f6f846140384a,2016-05-03,sell,Departamento,-34.534805,-58.4685747,168000.0,71,68.0,3,1300.0,VENTA DEPARTAMENTO 3 AMBIENTES EN VICENTE LOPEZDepartamento en dos plantas en excelente estado a metros de acceso a General Paz y Av. Libertador. En primer planta:  Living comedor.Cocina con desayunador. Toilette . Segunda planta: dos dormitorios grandes con amplios placares y baño completo. Puerta Blindada. Cochera cubierta.Para más información contáctenos: Sucursal Núñez: Sucursal Olivos: Sucursal Villa Adelina: Sucursal Carapachay: Sucursal Florida: ,Departamento en Vicente López,-34.534798,-58.468516,800.0,Uspallata,Buenos Aires,Vicente López,2
93ea67f358a626f1e5d4789f204a639b97d9963e,2015-12-02,sell,Departamento,-34.5536652,-58.5591347,168000.0,82,80.0,3,,"ACTUALMENTE ALQUILADO - se vende con renta.Venta de Departamento 3 AMBIENTES en Villa Ballester.Amplio living comedor, cocina independiente, baño completo, 2 dormitorio con placard e interiores, toilette doble vidrio, portero visor, sum, opcional cochera cubierta o descubierta.Excelente ubicación a 300 mts de la estación de Villa Ballester y a 200 mts de Plaza Roca. -  - COZZO PROPIEDADES",DEPARTAMENTO EN VENTA,-34.55374121621622,-58.55918724324325,4864.0,77 - Belgrano,Buenos Aires,Villa Ballester,2
ef45c564aa16acaea85fbae07a0c038257fe4aa2,2016-02-26,sell,Departamento,-38.7209989,-62.2635718,42000.0,46,46.0,2,,"DEPARTAMENTO CENTRICO EN VENTA DE UN DORMITORIO, EXCELENTE UBICACION Y ENTORNO PARA UNA BUENA INVERSION, ESTAR COMEDOR,COCINA INTEGRADA, LAVADERO SEPARADO, DORMITORIO AMPLIO CON PLACARD Y BAÑO COMPLETO CON BAÑERA.",DEPARTAMENTO CENTRICO EN VENTA 1 DORMITORIO. Ambientes. Dormitorio. 46 m2. 46 m2c,-38.7209778,-62.263669655414105,19.0,Fitz Roy,Buenos Aires,Bahía Blanca,2
0fe544de30bb56e8e842c84e719907072b49dbf5,2016-05-24,sell,PH,-38.006052,-57.6141608,42000.0,140,100.0,3,,"REAL OPORTUNIDAD,ZONA PUERTO.consultar","vendo Ph al frente a reciclar,OPORTUNIDAD",-38.004731,-57.613968,10189.0,Leonardo Rosales,Buenos Aires,Mar del Plata,2
5f6ba675bb5043bd6281b08f5a25733a9660ea57,2016-04-19,sell,Departamento,-38.0089842,-57.5389684,42000.0,26,26.0,1,,"Bellísimo Departamento a metros de Avenida Colón, Micro Centro de la Ciudad, hall de acceso seguro, cámaras y llave electrónica de seguridad, dormitorio, cocina separada, baño completo, ..  50% financiado,y 50% de contado,..Aproximadamente 26 metros cuadrados, edificio remodelado con medidas de seguridad, .. ",OPORTUNIDAD FINANCIADO DEPARTAMENTO !!,-38.008985,-57.538979,1499.0,Avenida Colón,Buenos Aires,Mar del Plata,2
e3e455ad03962114b1b17975af5d2dc13325f241,2016-02-18,sell,Departamento,-38.0122509,-57.5417455,42000.0,27,27.0,1,,-1 AMBIENTES-SEGUNDO PISO-VISTA LATERAL – MUY LUMINOSO-25 M2 APROX-ESTADO ORIGINAL MUY BIEN CONSERVADO-VALOR U$U 42.000,DPTO 1 AMB - ZONA GUEMES,-38.012199,-57.541623,1499.0,Alberti,Buenos Aires,Mar del Plata,2
c2279a34c857cc801e2a28b07c99df07318f6460,2016-04-22,sell,Departamento,-38.0456135034,-57.5695633281,42000.0,44,42.0,2,,"Departamento situado en primer piso con acceso por escalera, totalmente externo, posee cocina comedor, lavadero cubierto, living comedor con pisos cerámicos, baño completo y dormitorio con placard embutido. La propiedad posee además balcón a la calle , rejas en todas sus aberturas y calefacción por calefactor tiro balanceado. Muy buena oportunidad.",BARRIO SAN SALVADOR  - VENTA DEPTO. 2 AMB. CON BALCON. Ambientes. Dormitorio. 44 m2. 42 m2c,-38.04562657142857,-57.56954163265306,1954.0,José Hernández,Buenos Aires,Mar del Plata,2
0c6f01b422de342a40f770f27bc3765fda5203c5,2016-04-05,sell,Departamento,-34.6066175,-58.4113504,84000.0,38,35.0,1,1271.0,Excelente Mono Ambiente con doble alturada para construir un pequeño entre pisoEn rente del Centro Cultural Konexa dos cuadras del Shopping Abastoa dos cuadras del subteDiseño exclusivo y diferenteAPTO PROFESIONALConsultanos!!,Excelente Mono ambiente con posibilidad de entre piso,-34.606677,-58.411334,299.0,Tomás Manuel de Anchorena,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
727b2b853dfdfdfda194813f19aa0ec31146ba8c,2016-04-23,sell,Departamento,-34.5567678,-58.4824214,84000.0,37,34.0,1,,"Hermoso y muy luminoso monoambiente, edificio estilo PH con bajas expensas - consta de baño y cocina completos - aire acondicionado frío calor - balcón con vista abierta y gran ventanal con orientación norte es todo aire y sol. Para verlo me podes llamar al 11- Broker Inmobiliario Rubén López - Si queres vender tu propiedad, tasamos en el día sin costo! -  - RCM PROPIEDADES",DEPARTAMENTO EN VENTA,-34.5568,-58.4823,3990.0,"Larralde, Crisologo Av.",Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
0409db16beb4e2ccf972429cfbd018d92e148b3b,2016-05-03,sell,Casa,-34.5107405,-58.5594682,84000.0,154,110.0,3,,VENTA CASA 3 AMBIENTES EN BOULOGNELOTE IRREGULARCasa americana para modernizar. Entrada de cochera psante. Toda en planta baja.Living. Cocina comedor. Baño. 2 dormitorios. Patio. Cuarto de herramientas. lavadero. Terraza de toda la superficie. Para más información contáctenos: Sucursal Núñez: Sucursal Olivos: Sucursal Villa Adelina: Sucursal Carapachay: Sucursal Florida: ,VENTA CASA 3 AMBIENTES EN BOULOGNE,-34.51069459183673,-58.55949889795918,2083.0,Eduardo Wilde,Buenos Aires,Boulogne Sur Mer,2
be5a6c6741ce5dba0cbd7dddc9ebdd40d8ac1c10,2015-11-26,sell,Departamento,-34.5793034,-58.5949238,84000.0,60,58.0,3,,EDIFICIO NUEVO- cocina completa desayunador comedor con balcon -2 dormitorios con placard- bao- excelente estado- Ascensor- Cochera alquilada en $400- Contrafrente .Publicado por Cabrera Propiedades a traves INMOMAP,DEPARTAMENTO 3 AMB  Martin Coronado,-34.57931406122449,-58.59491646938776,1566.0,845 - Juan XXIII,Buenos Aires,Martín Coronado,2
05c2f42855f3edc1796b44a7c9eff9fa8c2573f4,2016-02-16,sell,PH,-37.9723037,-57.5448811,84000.0,90,65.0,3,,"Ph de 3 ambientes en venta en mar del Plata , emplazado en el barrio Parque Luro a solo 4 cuadras del mar, dispone de living comedor , cocina con barra desayunadora, pisos cerámicos, dos habitaciones con placard, baño completo reciclado , calefacción por T.B, no posee gasto de ",Ph 3 ambientes Planta Alta,-37.972453,-57.544833,4000.0,Justo López de Gomara,Buenos Aires,Mar del Plata,2
8cd02f301b7768b2f0e485a8a7a76c76ecc82b0c,2016-02-25,sell,Departamento,-38.0009601,-57.5551655,84000.0,45,42.0,2,,"DEPARTAMENTO DE DOS AMBIENTES A LA CALLE , LIVING COMEDOR A LA CALLE CON BALCÓN SALIENTE, BAÑO COMPLETO, COCINA SEPARADA CÓMODA, DORMITORIO , EDIFICIO CON QUINCHO, MUY BUEN ESTADO GRAL. ",DEPARTAMENTO 2 AMBIENTES A LA CALLE,-38.001018,-57.555338,3102.0,Avenida Colón,Buenos Aires,Mar del Plata,2
ba47f26f58c961ac7444c66403554fef1794c6d3,2016-04-04,sell,Departamento,-34.5265498024,-58.5207064735,84000.0,44,44.0,2,," Dto 2 amb c/terraza propia - pisos flotantes y ceramicos buenas vistas c/balcon /entrega inmediata cocheras y bauleras optativas- terraza comun c/sum -  prox. Ctro ccial. - av. Mitre y av. Velez sarfield “Los datos, medidas y antigüedad son estimativos y suministrados por el dueño.”Código de propiedad: AC46060Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",Munro | Departamento 2 Ambientes | Venta,-34.526483,-58.520745142857145,4243.0,Rubén Darío,Buenos Aires,Vicente López,2
a91039dd9b4a2fbaf4405baad943f58e7b273de9,2016-04-04,sell,Departamento,-34.5275,-58.5212,84000.0,0,44.0,2,,"Dto 2 amb c/terraza propia - pisos flotantes y ceramicos buenas vistas c/balcon /entrega inmediata cocheras y bauleras optativas- terraza comun c/sum - prox. Ctro ccial. - av. Mitre y av. Velez sarfield “los datos, medidas y antigüedad son estimativos y suministrados por el dueño”Código de propiedad: AC45949Horacio Igarzabal CMCPSI Mat Nº 3154 DIC PROPIEDADES S.A. - ",Departamento en Munro,-34.52736037346939,-58.52100547755102,2640.0,Leandro Alem,Buenos Aires,Vicente López,2
35c95777b7b20233bff7400c5a77092a8816143a,2015-12-22,sell,Departamento,-34.6080245891,-58.5591970493,84000.0,70,70.0,3,,"Venta de Departamento 3 AMBIENTES en Caseros.DEPARTAMENTO TIPO LOFT EN excelente Ubicación,  3 PISO POR ESCALERA, 3 AMBIENTES, LIVING, COCINA COMPLETAMENTE INSTALADA CON MUEBLES BAJO MESADA Y ALACENAS CON LAVADERO INTEGRADO, BAÑO CON BAÑERA, 2 DORMITORIOS CON PLACARD y BALCON FRANCES -  - COZZO PROPIEDADES",DEPARTAMENTO EN VENTA,-34.608020448979595,-58.559197204081634,4507.0,610 - Mariano Moreno,Buenos Aires,Caseros,2
54ba2584cc61da3c6851fa16b0c23be5ddab9719,2016-02-02,sell,Departamento,-34.621437,-58.5639111,84000.0,48,48.0,2,,"VENTA DE DEPARTAMENTO EN EDIFICIO A ESTRENAR PISO 9º DPTO ""A"" AL FRENTE. 2 AMBIENTES. HALL. LIVING CON PISO CERMICO. BAÑO CON BAÑERA Y CERAMICOS. TOILETTE. COCINA TOTALMENTE INSTALADA Y PISO CERAMICO. DORMITORIO CON PISO FLOTANTE. VESTIDOR. BALCON.  TERMOTANQUE ELECTRICO. ARTEFACTO DE COCNA. AZOTEA ACCESIBLE EN COMUN. COCHERA OPCIONAL LAS MEDIDAS SON APROXIMADAS Y DADAS POR EL PROPIETARIO. CON RENTA !! -  - PABLO YARYURA PROPIEDADES",DEPARTAMENTO EN VENTA,-34.62155,-58.563779,4750.0,654 - General Villegas,Buenos Aires,Caseros,2
b1c08a0ca5d9d3e55e03eb528b7ea4a89e820d29,2016-03-15,sell,Departamento,-34.5968027,-58.4142829,160000.0,57,52.0,2,2500.0,"Venta de Departamento 2 AMBIENTES en Palermo.Excelente duplex, 2 ambientes con cochera descubierta. Excelente ubicación. Zona Universidad de Palermo.Séptimo piso contra frente, muy luminoso. Muy buen estado. En PB, living comedor, cocina integrada, toillete de recepción y balcón, en planta alta dormitorio con baño completo. Posibilidad de escritorio o segundo dormitorio en la planta alta.Ideal inversor por su cercanía a la universidad.NEXO PROPIEDADES   -  - NEXO PROPIEDADES",DEPARTAMENTO EN VENTA,-34.5968,-58.4144,1096.0,Billinghurst,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
9d9392b9a05f216631e6f0a829d3fbb19de92d9a,2016-01-19,sell,Departamento,-34.5560876,-58.4561952,160000.0,55,,3,,"Excelente ubicación cerca de Cabildo, colectivos, subte, tren, a nuevo, muy luminoso, Palier de entrada, living-comedor a balcón al frente, 2 amplios dormitorios con placard, baño completo, cocina office y lavadero. Baulera Excelente ubicación cerca de Cabildo, colectivos, subte, tren, a nuevo, muy luminoso, Palier de entrada, living-comedor a balcón al frente, 2 amplios dormitorios con placard, baño completo, cocina office y lavadero. Baulera ",Excelente 3 Amb a nuevo,-34.555989,-58.456161,1999.0,Avenida Monroe,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
ac347b1a637053afd7eeacb4f4bfafde1b7803b9,2016-03-15,sell,Departamento,-34.5968027,-58.4142829,160000.0,57,52.0,2,2500.0,"Venta de Departamento 2 AMBIENTES en Recoleta.Excelente duplex, 2 ambientes con cochera descubierta. Excelente ubicación. Zona Universidad de Palermo.Séptimo piso contra frente, muy luminoso. Muy buen estado. En PB, living comedor, cocina integrada, toillete de recepción y balcón, en planta alta dormitorio con baño completo. Posibilidad de escritorio o segundo dormitorio en la planta alta.Ideal inversor por su cercanía a la universidad.NEXO PROPIEDADES   -  - NEXO PROPIEDADES",DEPARTAMENTO EN VENTA,-34.5968,-58.4144,1096.0,Billinghurst,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
c3dc0f8df6302e1b7763374c993d91176c76cd72,2016-04-22,sell,Departamento,-34.5574843235,-58.4806254921,160000.0,70,61.0,2,,"**VENTA CON RENTA*OPORTUNIDAD A ESTRENAR   ** DEPARTAMENTO 2 AMBIENTES  DE 70M2 (61M2 CUBIERTOS Y 9 M2 DESCUBIERTOS)***. APTO PROFESIONAL.  LUMINOSO LIVING COMEDOR . DORMITORIO EN SUITE. BAÑO COMPLETO. COCINA INTEGRADA.  BALCON TERRAZA  **AMENITIES: SALA DE REUNIONES O SUM. ESPACIO PARA LAUNDRY. GYM. PARQUE ARBOLADO CON PISCINA. SOLARIUM CON DECK CE MADERA Y DUCHAS. PARRILLA DE USO COMUN. BAULERA OPTATIVA CON ACCESO POR ASCENSOR**   INMEJORABLE UBICACION: METROS DE AV BALBIN. METROS DE AV CRISOLOGO LARRALDE.  ** **  *TASACIONES EN EL DIA* ATENDEMOS TODOS LOS DIAS*SI TENES QUE VENDER PARA COMPRAR – LEXINTON ES LA INMOBILIARIA POR EXELENCIA EN COMPRA/ VENTA SIMULTANEA. COMUNICATE AL  *** //******TASACIONES PROFESIONALES***Las medidas, superficies y valores de esta ficha son aproximadas y a título informativo únicamente.",EXCELENTE 2 AMB. VISTA AL FRENTE. APTO CREDITO,-34.5576,-58.4806,3906.0,Nunez,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
297dfbca68728d29f8e1794c482db43b14a392be,2016-03-29,sell,PH,-34.6515787,-58.4899699,160000.0,220,120.0,4,150.0,- Súper luminoso - Excelente estado - Apto crédito . -  - NIRO BROKERS,PH EN VENTA,-34.6515,-58.4899,1502.0,Basualdo,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,2
